year,page,layout,dept_hint,name,is_total,pios,opening,received,total,transferred,replied,rej_s8,rej_s9,rej_s11,rej_s24,rej_other,rej_total,pending,charges_rs,fee_rs,penalty_rs,amount_total_rs,faas,fa_opening,fa_received,fa_total,fa_disposed,fa_rejected,fa_pending,disciplinary,chk_total,chk_disposal,key,canonical,tier
2019,62,T,Personnel and Administrative Reforms Department,DIRECTOR GENERAL OF TRAINING,0,6,,32,32,1,31,,,,,,,,310,,,,6,,3,3,3,,,,1,1,director general training,Director General of Training,HOD
2019,62,T,Personnel and Administrative Reforms Department,A & B wing foundational course Training Institute,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,a b wing foundational course training institute,A & B wing foundational course Training Institute,Body/Corporation
2019,62,T,Personnel and Administrative Reforms Department,All India Civil Services Coaching Centre,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,all india civil services coaching centre,All India Civil Services Coaching Centre,HOD
2019,62,T,Personnel and Administrative Reforms Department,Civil Service Training Institute,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,civil service training institute,Civil Service Training Institute,Body/Corporation
2019,62,T,Personnel and Administrative Reforms Department,Anna Institute of Management,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,anna institute management,Anna Institute of management,Body/Corporation
2019,62,T,Personnel and Administrative Reforms Department,Competitive Exam Coaching Centre,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,competitive exam coaching centre,Competitive Exam Coaching Centre,HOD
2019,62,T,Personnel and Administrative Reforms Department,Personnel and Administrative Reforms Department Total,1,59,32,3507,3539,466,2791,47,0,0,0,194,,40,63339,,,,31,3,226,229,197,27,5,,1,0,personnel administrative reforms total,Personnel and Administrative Reforms Department Total,HOD
2019,62,T,"Planning, Development and Special Initiatives Department","anning, Development d Special Initiatives partment, Secretariat",0,1,,31,31,12,19,,,,,,,,80,,,,1,,,,,,,,1,1,planning development special initiatives secretariat,"Planning, Development and Special Initiatives Department, Secretariat",Secretariat
2019,62,T,"Planning, Development and Special Initiatives Department",ate Development Policy uncil,0,1,,2,2,,2,,,,,,,,,,,,1,,,,,,,,1,1,ate development policy uncil,ate Development Policy uncil,HOD
2019,62,T,"Planning, Development and Special Initiatives Department",Directorate of Economics and Statistics,0,40,,132,132,24,108,2,,,,,,2,1070,,,,2,,7,7,5,2,,,1,0,economics statistics,Economics and Statistics,HOD
2019,62,T,"Planning, Development and Special Initiatives Department",Directorate of Evaluation and Applied Research,0,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,evaluation applied research,Directorate of Evaluation and Applied Research,HOD
2019,62,T,"Planning, Development and Special Initiatives Department",Special Area Development and Programme,0,1,,2,2,,2,,,,,,,,80,,,,1,,,,,,,,1,1,special area development programme,Special Area Development and Programme,HOD
2019,62,T,"Planning, Development and Special Initiatives Department","Planning, Development and Special Initiatives Department Total",1,44,0,167,167,36,131,2,0,0,0,0,,2,1230,,,,6,0,7,7,5,2,0,,1,0,planning development special initiatives total,"Planning, Development and Special Initiatives Department Total",HOD
2019,62,T,blic Department,"Public Department, Secretariat",0,17,,3615,3615,2845,323,19,,,12,416,,,23514,,,,7,,178,178,68,110,,,1,1,public secretariat,"Public Department, Secretariat",Secretariat
2019,62,T,blic Department,Governor’s Secretariat,0,1,,332,332,162,144,,,,,26,,,,,,,1,,,,,,,,1,1,governor s secretariat,Governor’s Secretariat,Secretariat
2019,63,T,blic Department,"Governor’s House Hold Office, Raj Bhavan",0,1,,2,2,,2,,,,,,,,,,,,1,,,,,,,,1,1,governor s house hold raj bhavan,"Governor’s House Hold Office, Raj Bhavan",HOD
2019,63,T,blic Department,State Human Rights Commission,0,1,2,481,483,26,381,,,2,,70,,6,4243,,,,1,,48,48,48,,,,1,0,state human rights commission,State Human Rights Commission,Body/Corporation
2019,63,T,blic Department,State Guest House,0,1,,1,1,,1,,,,,,,,,,,,1,,,,,,,,1,1,state guest house,State Guest House,HOD
2019,63,T,blic Department,"Tamil Nadu House, New Delhi",0,1,,5,5,,5,,,,,,,,,,,,1,,,,,,,,1,1,house new delhi,"Tamil Nadu House, New Delhi",HOD
2019,63,T,blic Department,"Tamizhagam Guest House, Udhagmandalam",0,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,tamizhagam guest house udhagmandalam,"Tamizhagam Guest House, Udhagmandalam",HOD
2019,63,T,blic Department,Tamil Nadu Ex- Servicemen Corporation,0,1,,20,20,,20,,,,,6,,,200,,,,1,,,,,,,,1,0,ex servicemen,Tamil Nadu Ex-Servicemen Corporation,Body/Corporation
2019,63,T,blic Department,Directorate of Ex-servicemen’s Welfare,0,31,,98,98,6,84,,,,,,,,1480,,,,31,,,,,,,,1,0,ex servicemen,Tamil Nadu Ex-Servicemen Corporation,HOD
2019,63,T,blic Department,mmissionerate of habilitation,0,3,,18,18,,18,,,,,,,,242,,,,1,,,,,,,,1,1,mmissionerate habilitation,mmissionerate of habilitation,HOD
2019,63,T,blic Department,blic Department Total,1,58,2,4572,4574,3039,978,19,0,2,12,518,,6,29679,,,,46,0,226,226,116,110,0,,1,1,blic total,blic Department Total,HOD
2019,63,T,Public Works Department,"blic Works partment, Secretariat",0,9,3,279,282,188,72,16,,,,6,,,2430,,,,1,,25,25,24,1,,,1,1,blic works partment secretariat,"blic Works partment, Secretariat",Secretariat
2019,63,T,Public Works Department,Chief Engineer Buildings,0,173,19,707,726,143,570,3,,,,1,,9,6339,,,,173,5,76,81,80,1,,,1,1,buildings,Buildings,HOD
2019,63,T,Public Works Department,"Engineer- in-Chief, Water Resources (GL)",0,2,4,346,350,164,181,,,,,5,,,1822,,,,1,,55,55,55,,,,1,1,engineer in chief water resources,"Engineer- in-Chief, Water Resources",HOD
2019,63,T,Public Works Department,"Water Resources Department, Chennai Region",0,41,,618,618,618,,,,,,,,,6180,,,,4,,53,53,53,,,,1,,water resources region,"Water Resources Department, Chennai Region",HOD
2019,63,T,Public Works Department,"Water Resources Department, Trichy Region",0,19,,401,401,33,329,,1,,,,,38,780,,,,4,,40,40,39,1,,,1,1,water resources region,"Water Resources Department, Chennai Region",HOD
2019,63,T,Public Works Department,"Water Resources Department, Madurai Region",0,23,,869,869,127,742,,,,,,,,1210,,,,6,,,,,,,,1,1,water resources madurai region,"Water Resources Department, Madurai Region",HOD
2019,64,T,Public Works Department,"Water Resources Department, Coimbatore Region",0,12,13,710,723,116,603,,,,,,,4,3526,,,,4,,25,25,25,,,,1,1,water resources coimbatore region,"Water Resources Department, Coimbatore Region",HOD
2019,64,T,Public Works Department,Design Research and Construction Support Department,0,6,,10,10,,10,,,,,,,,,,,,3,,,,,,,,1,1,design research construction support,Design Research and Construction Support Department,HOD
2019,64,T,Public Works Department,Plan Formulation Department,0,16,,42,42,16,26,,,,,,,,240,,,,16,,,,,,,,1,1,plan formulation,Plan Formulation Department,HOD
2019,64,T,Public Works Department,Operation and Maintenance Department,0,5,,10,10,6,10,,,,,8,,2,90,,,,5,,,,,,,,1,0,operation maintenance,Operation and Maintenance,HOD
2019,64,T,Public Works Department,State Ground Water and Surface Water Resources Data Centre,0,14,1,202,203,36,178,,,,,8,,2,1735,,,,8,,18,18,17,,1,,1,0,data centre,State Ground Water and Surface Water Resources Data Centre,HOD
2019,64,T,Public Works Department,Institute for Water Studies,0,8,,7,7,1,1,,,,,6,,,,,,,1,,,,,,,,1,0,institute for water studies,Institute for Water Studies,Body/Corporation
2019,64,T,Public Works Department,gation Management aining Institute,0,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,irrigation management training institute,Irrigation Management Training Institute,Body/Corporation
2019,64,T,Public Works Department,uvery Technical Cell,0,1,,10,10,10,,,,,,,,,,,,,1,,,,,,,,1,,cauvery technical cell,Cauvery Technical Cell,HOD
2019,64,T,Public Works Department,ectorate of Boilers,0,10,,17,17,17,,,,,,,,,140,,,,1,,,,,,,,1,,ectorate boilers,ectorate of Boilers,HOD
2019,64,T,Public Works Department,Chief Engineer and director PWD State Water Resources Management Agency WRD.,0,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,chief engineer director pwd state water resources management agency wrd,Chief Engineer and director PWD State Water Resources Management Agency WRD.,Body/Corporation
2019,64,T,Public Works Department,Public Works Department Total,1,341,40,4228,4268,1475,2722,19,1,0,0,34,,55,24492,,,,230,5,292,297,293,3,1,,1,0,public works total,Public Works Department Total,HOD
2019,64,T,Revenue and Disaster Management Department,"Revenue and Disaster Management Department, Secretariat",0,7,,1241,1241,871,349,,,,,21,,,1106,,,,8,,96,96,78,18,,,1,1,revenue disaster management secretariat,"Revenue and Disaster Management Department, Secretariat",Secretariat
2019,64,T,Revenue and Disaster Management Department,Commissionerate of Land Administration,0,7,10,753,763,510,234,,,,,9,,10,9054,,,,3,,33,33,27,6,,,1,1,land administration,Commissionerate of Land Administration,HOD
2019,64,T,Revenue and Disaster Management Department,Directorate of Survey and Settlement,0,97,176,8891,9007,2587,6199,68,,46,,5,,235,320004,,,,44,72,3660,3777,3608,6,144,,0,0,survey settlement,Survey and Settlement,HOD
2019,65,T,Revenue and Disaster Management Department,Commissionerate of Urban Land Ceiling and Urban Land Tax,0,8,4,357,361,13,335,,,,,2,,11,4414,,,,1,,1,1,1,,,,1,1,urban land ceiling urban land tax,Commissionerate of Urban Land Ceiling and Urban Land Tax,HOD
2019,65,T,Revenue and Disaster Management Department,Commissionerate of Revenue Administration Disaster Management and Mitigation,0,742,1967,97762,99729,28606,64440,485,188,382,33,2180,,3318,1029565,,,,493,215,7970,8185,7525,301,359,,1,0,revenue administration disaster management mitigation,Revenue Administration Disaster Management and Mitigation,HOD
2019,65,T,Revenue and Disaster Management Department,Commissionerate of Land Reforms,0,4,12,227,239,14,176,,,,,15,,34,,,,,1,,14,14,10,4,,,1,1,land reforms,Commissionerate of Land Reforms,HOD
2019,65,T,Revenue and Disaster Management Department,Revenue and Disaster Management Department Total,1,865,2169,109231,111340,32601,71733,553,188,428,33,2232,,3608,1364143,,,,550,287,11774,12106,11249,335,503,,0,0,revenue disaster management total,Revenue and Disaster Management Department Total,HOD
2019,65,T,Rural Development and Panchayat Raj Department,"Rural Development and Panchayat Raj Department, Secretariat",0,9,,464,464,372,92,,,,,,,,4888,,,,2,,15,15,13,2,,,1,1,rural development panchayat raj secretariat,"Rural Development and Panchayat Raj Department, Secretariat",Secretariat
2019,65,T,Rural Development and Panchayat Raj Department,ectorate of Rural velopment &Panchayat j,0,1166,1417,20954,22371,3207,16772,251,19,13,,59,,2050,150409,,,,941,167,2021,2188,1881,90,209,,1,1,ectorate rural velopment panchayat j,ectorate of Rural velopment &Panchayat j,HOD
2019,65,T,Rural Development and Panchayat Raj Department,Tamil Nadu Corporation for Development of Women,0,33,3,232,235,46,183,2,,,,4,,,350,,,,33,,12,12,12,,,,1,1,for development women,Tamil Nadu Corporation for Development of Women,Body/Corporation
2019,65,T,Rural Development and Panchayat Raj Department,Tamil Nadu Rural Transformation Project,0,1,,1,1,1,,,,,,,,,,,,,1,,,,,,,,1,,rural transformation project,Tamil Nadu Rural Transformation Project,HOD
2019,65,T,Rural Development and Panchayat Raj Department,International Fund for Agricultural Development (IFAD) assisted Post Tsunami Sustainable Livelihoods Programmes,0,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,international fund for agricultural development ifad assisted post tsunami sustainable livelihoods programmes,International Fund for Agricultural Development (IFAD) assisted Post Tsunami Sustainable Livelihoods Programmes,HOD
2019,65,T,Rural Development and Panchayat Raj Department,Tamil Nadu State Election Commission,0,1,,299,299,196,103,,,,,,,,3269,,,,1,,2,2,2,,,,1,1,state election commission,Tamil Nadu State Election Commission,Body/Corporation
2019,65,T,Rural Development and Panchayat Raj Department,Rural Development and Panchayat Raj Department Total,1,1215,1420,21950,23370,3822,17150,253,19,13,0,63,,2050,158916,,,,983,167,2050,2217,1908,92,209,,1,1,rural development panchayat raj total,Rural Development and Panchayat Raj Department Total,HOD
2019,66,T,School Education Department,"School Education Department, Secretariat",0,3,,1067,1067,890,156,,,,,21,,,10670,,,,4,,27,27,27,,,,1,1,school education,Directorate of School Education,Secretariat
2019,66,T,School Education Department,Directorate of School Education,0,4,,2952,2952,823,2109,12,,,,8,,,29520,,,,1,,289,289,289,,,,1,1,school education,Directorate of School Education,HOD
2019,66,T,School Education Department,Directorate of Elementary Education,0,1,,1024,1024,636,388,,,,,,,,10240,,,,5,,18,18,18,,,,1,1,elementary education,Directorate of Elementary Education,HOD
2019,66,T,School Education Department,Directorate of Matriculation Schools,0,1,,265,265,133,130,,,,,2,,,2834,,,,1,,10,10,10,,,,1,1,matriculation schools,Matriculation Schools,HOD
2019,66,T,School Education Department,Directorate of Nonformal& Adult Education,0,1,,2,2,,2,,,,,,,,20,,,,1,,,,,,,,1,1,nonformal adult education,Nonformal & Adult Education,HOD
2019,66,T,School Education Department,Directorate of State Council of Education Research and Training,0,33,,269,269,,183,,,,,86,,1,400,,,,33,,33,33,22,11,,,1,0,state council education research training,Directorate of State Council of Education Research and Training,HOD
2019,66,T,School Education Department,Directorate of Government Examinations,0,9,,380,380,340,40,,,,,,,,6631,,,,2,,455,455,455,,,,1,1,examinations,Directorate of Government Examinations,HOD
2019,66,T,School Education Department,ectorate of Public raries,0,35,,821,821,,821,,,,,,,,8210,,,,1,,156,156,156,,,,1,1,ectorate public raries,ectorate of Public raries,HOD
2019,66,T,School Education Department,mil Nadu Text Book d Educational Services rporation,0,23,,44,44,7,36,,,,,1,,,440,,,,1,,,,,,,,1,1,mil text book d educational services rporation,mil Nadu Text Book d Educational Services rporation,HOD
2019,66,T,School Education Department,Teachers Recruitment Board,0,1,15,1122,1137,51,768,26,,,,,,,11220,,,,1,,37,37,31,,6,,1,0,teachers recruitment board,Teachers Recruitment Board,Body/Corporation
2019,66,T,School Education Department,State Project Directorate of Samagra Shiksha Abhiyan,0,33,4,404,408,75,325,,,,,,,,4040,,,,33,,11,11,11,,,,1,0,state project samagra shiksha abhiyan,State Project Directorate of Samagra Shiksha Abhiyan,HOD
2019,66,T,School Education Department,School Education Department Total,1,144,19,8350,8369,2955,4958,38,0,0,0,118,,1,84225,,,,83,0,1036,1036,1019,11,6,,1,0,school education total,School Education Department Total,HOD
2019,66,T,Social Reforms Department,Social Reforms Department Total,1,1,,2,2,1,1,,,,,,,,20,,,,1,,,,,,,,1,1,social reforms total,Social Reforms Department Total,HOD
2019,66,T,Social Welfare and Nutritious Meal Programme Department,"Social Welfare and Nutritious Meal Programme Department, Secretariat",0,3,,180,180,138,36,,,,,6,,,941,,,,3,,3,3,2,1,,,1,1,social welfare,Tamil Nadu Social Welfare Board,Secretariat
2019,67,T,Social Welfare and Nutritious Meal Programme Department,Commissionerate of Social Welfare,0,467,,276,276,50,226,,,,,,,,1520,,,,467,,30,30,30,,,,1,1,social welfare,Tamil Nadu Social Welfare Board,HOD
2019,67,T,Social Welfare and Nutritious Meal Programme Department,Commissionerate of Social Defence,0,17,,75,75,2,73,,,,,,,,2927,,,,,,,,,,,,1,1,social defence,Commissionerate of Social Defence,HOD
2019,67,T,Social Welfare and Nutritious Meal Programme Department,Directorate of Integrated Child Development Services,0,1,,105,105,18,87,,,,,,,,,,,,,,,,,,,,1,1,integrated child development services,Directorate of Integrated Child Development Services,HOD
2019,67,T,Social Welfare and Nutritious Meal Programme Department,Tamil Nadu Social Welfare Board,0,1,,5,5,1,4,,,,,,,,228,,,,1,,33,33,32,1,,,1,1,social welfare,Tamil Nadu Social Welfare Board,Body/Corporation
2019,67,T,Social Welfare and Nutritious Meal Programme Department,Social Welfare and Nutritious Meal Programme Department Total,1,489,0,641,641,209,426,0,0,0,0,6,,0,5616,,,,471,0,66,66,64,2,0,,1,1,social welfare nutritious meal programme total,Social Welfare and Nutritious Meal Programme Department Total,HOD
2019,67,T,Special Programme Implementation Department,Special Programme Implementation Department Total,1,1,,14,14,8,6,,,,,,,,70,,,,1,,1,1,1,,,,1,1,special programme implementation total,Special Programme Implementation Department Total,HOD
2019,67,T,Tamil Development and Information Department,"mil Development and ormation Department, cretariat",0,7,,42,42,30,12,,,,,,,,318,,,,3,,,,,,,,1,1,development information secretariat,"Tamil Development and Information Department, Secretariat",HOD
2019,67,T,Tamil Development and Information Department,Directorate of Tamil Development,0,32,,59,59,,59,,,,,,,,676,,,,1,,,,,,,,1,1,backward classes economic development,Tamil Nadu Backward Classes Economic Development Corporation,HOD
2019,67,T,Tamil Development and Information Department,Directorate of Information and Public Relations,0,1,,271,271,15,250,4,2,,,,,,2802,,,,1,,48,48,48,,,,1,1,information public relations,Directorate of Information and Public Relations,HOD
2019,67,T,Tamil Development and Information Department,Directorate of Tamil Etymological Dictionary Project,0,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,etymological dictionary project,Directorate of Tamil Etymological Dictionary Project,HOD
2019,67,T,Tamil Development and Information Department,Directorate of Stationery and Printing,0,10,1,170,171,10,133,,,9,,18,,1,1700,,,,10,,17,17,12,5,,,1,1,stationery printing,Directorate of Stationery and Printing,HOD
2019,67,T,Tamil Development and Information Department,"Tamil University, Thanjavur",0,1,2,154,156,,151,,,,,,,5,1540,,,,1,1,19,20,15,,5,,1,1,university thanjavur,"Tamil University,Thanjavur",Body/Corporation
